product_id,view_freq,bought_freq
14233,8,0
14235,1,0
14236,1,0
14237,1,0
14241,1,0
14242,1,0
14246,3,1
14247,1,0
14249,3,0
14250,2,0
14251,2,0
14252,2,0
14253,2,0
14258,28,0
14259,1,0
14260,8,0
14266,1,0
13812,30,0
14269,28,1
14270,12,1
14271,18,0
14272,4,0
14273,3,0
14276,4,0
14156,1,0
14279,4,0
14280,10,0
14281,32,1
14282,16,0
14283,11,0
14284,5,0
14285,2,0
14287,9,0
14288,7,1
14289,9,0
14290,10,0
14291,29,1
14292,33,0
14293,4,0
10927,33,0
14296,2,0
14297,16,0
14298,6,0
14299,8,0
14300,2,0
14301,3,0
14302,24,0
14303,25,0
9408,2,1
14307,1,0
14308,3,0
14309,9,0
3539,2,0
14310,8,0
14312,2,0
14313,5,0
14314,5,0
14316,1,1
14320,4,0
14321,7,0
14322,7,0
14323,12,0
14324,3,0
14327,8,1
14328,4,0
14329,5,0
14330,5,0
14334,13,0
14335,5,0
14336,1,0
14337,2,0
14338,6,0
14340,3,0
14341,17,2
14342,7,0
14343,8,0
14344,6,0
14345,12,0
14346,5,0
14347,3,0
14348,8,0
14349,10,3
14352,4,0
6636,2,0
14356,1,0
14357,3,0
14355,3,0
14358,2,0
14359,11,0
14360,3,0
14365,11,0
14366,5,0
14367,6,0
14374,9,0
14375,5,0
14376,2,0
14381,1,0
14382,15,0
14383,49,1
14384,10,0
14385,13,0
14387,1,0
6540,10,0
14392,1,0
14390,11,0
14395,3,0
11309,93,1
14396,7,0
14397,2,0
14398,8,0
14405,31,0
14406,10,0
14407,16,0
14399,5,0
14409,1,0
14410,4,0
14411,1,0
14412,2,0
14413,5,0
14417,19,0
14418,6,0
14419,9,0
14420,9,0
14414,18,0
14421,11,0
14422,2,0
14423,2,0
14424,9,0
14416,10,0
10795,7,0
14425,11,1
14429,2,0
14430,3,0
14431,2,0
14432,17,0
14433,1,0
14434,2,0
14435,1,0
14436,7,0
14440,9,0
14441,4,0
14442,2,0
14443,1,0
14444,1,0
14445,2,0
14446,1,0
14447,1,0
14451,8,0
14452,4,0
14454,7,0
14455,2,0
14464,4,0
14465,3,0
14466,14,0
14453,28,0
14471,2,0
14472,2,0
14473,1,0
14474,1,0
14475,1,0
14478,60,1
14479,10,0
14481,1,0
11115,14,0
14487,14,0
14488,10,0
14490,12,0
14491,20,0
14496,24,0
14497,13,1
14498,7,0
14499,1,0
7649,5,0
14494,24,0
14501,43,0
14503,41,1
14504,4,0
14507,2,0
14508,2,0
14510,6,0
14511,2,0
14512,7,0
14513,3,0
14514,1,0
14515,2,0
13594,4,0
14517,2,1
12176,1,0
14521,2,0
14523,7,2
14524,3,1
14525,1,0
14529,5,0
14530,3,0
14535,4,0
14537,2,0
14538,2,0
14539,3,0
14540,2,0
14544,2,0
1253,7,0
7536,12,0
14545,3,0
13959,18,0
14548,1,0
14549,7,0
14550,7,0
13242,14,0
759,133,3
14552,32,0
9872,10,1
14554,8,0
14556,4,0
14557,5,0
14558,13,0
14560,1,0
14561,8,0
14562,37,0
14563,7,0
5573,16,0
14564,6,0
2106,14,1
445,4,0
14575,14,0
14576,6,0
14577,17,0
14578,4,0
11819,1,0
11818,3,0
14587,5,0
14588,2,0
14589,4,0
14590,4,0
14592,2,0
14593,1,0
14601,2,0
14602,24,0
14603,3,0
14604,10,0
6998,31,1
14609,5,0
14610,2,0
14611,1,0
11693,28,2
14613,4,0
14614,10,0
14616,2,0
14617,2,0
14619,13,0
1975,14,0
14620,10,0
14623,5,0
14624,2,0
14625,1,0
14627,23,0
14628,2,0
14629,3,0
14630,8,0
14631,5,0
14632,3,0
14633,7,0
9026,15,0
14634,20,0
14635,12,0
2414,28,0
14636,24,0
14642,5,0
1797,9,0
14644,4,0
14645,2,0
14646,1,0
14652,6,0
14653,3,0
14654,3,0
14655,5,0
14656,7,0
14657,2,0
14658,2,0
14659,1,0
14660,1,0
14661,4,1
14662,1,0
14663,2,0
14664,2,0
14665,3,0
14666,3,0
14667,17,2
252,20,0
14674,2,0
11311,21,0
14675,8,0
14676,5,0
14677,1,0
9814,38,1
14681,6,0
14682,6,0
14683,1,0
14684,4,0
14687,6,0
14688,7,0
14689,9,0
14008,14,0
14703,27,0
14704,8,1
14705,1,0
14706,1,0
14707,1,0
14708,1,0
14714,1,0
14715,2,0
14716,1,0
14717,1,0
14718,3,0
14719,13,0
7318,18,0
14721,8,0
14701,2,0
14727,39,0
14728,2,0
14729,17,0
14735,6,0
14736,3,0
14737,9,0
14738,4,1
14743,2,0
14744,1,0
2087,19,0
14748,18,1
2090,14,0
14607,14,1
14749,5,0
14569,3,0
14756,3,0
14753,5,0
14752,6,0
14755,1,0
1944,6,0
14757,12,0
14758,4,0
14759,18,0
10903,24,0
14760,4,0
14761,4,0
6093,28,0
9812,25,0
14762,3,0
14763,9,0
14764,5,0
14765,1,0
14766,1,0
14767,1,0
14768,44,2
14772,2,0
14773,5,0
7379,27,4
14774,2,0
14781,2,0
14782,1,0
14783,1,0
12605,2,0
14784,3,0
14785,2,0
14786,1,0
14787,1,0
14809,25,0
13962,29,0
14810,1,0
14812,5,0
14813,1,0
11793,16,0
14814,34,0
14822,9,0
14823,12,0
14824,14,2
14825,2,0
7474,2,0
14826,12,0
3823,16,1
8679,6,0
14828,17,0
14829,3,0
14830,3,0
14831,2,0
14832,2,0
14835,8,2
14836,4,0
9834,7,2
14850,7,0
14851,26,0
14852,18,2
14855,4,0
14856,2,0
14857,2,0
14858,1,0
14860,7,0
14861,2,1
14863,4,0
14866,2,0
14868,5,0
4468,8,0
13982,8,0
14869,2,0
14872,6,0
14875,1,0
7665,23,0
3601,15,1
14876,1,0
14877,1,0
14878,23,0
9217,29,2
14889,3,0
2741,57,0
5993,34,0
13047,20,0
14891,13,0
10339,17,0
14892,13,0
14895,2,0
14896,3,0
14897,2,0
14898,1,0
14899,7,0
14901,1,1
14902,4,1
14904,3,0
14905,1,0
14908,24,0
14909,27,1
14910,2,0
14911,13,0
14915,3,0
14916,2,0
14917,2,0
14918,1,0
14919,1,0
3306,14,0
14922,7,0
12673,7,0
14929,5,0
14930,8,0
13817,23,1
1974,15,0
14933,6,0
14936,6,0
14937,4,0
10202,6,0
13224,32,0
14941,6,0
14942,19,0
8085,26,0
14943,21,0
14944,2,0
14938,66,0
14847,24,0
14945,2,0
14946,2,0
14947,2,0
14939,9,1
14940,3,0
1286,8,0
3962,28,0
14953,8,0
12752,20,0
14954,3,0
14955,5,0
14956,35,1
14957,24,1
14958,6,0
14959,3,0
6555,38,1
14963,7,0
14964,20,1
6898,13,0
14965,13,0
14966,3,0
14967,2,0
14968,10,0
14970,11,0
4800,15,0
4969,15,0
14985,2,0
14986,2,0
14987,1,0
9663,10,0
14991,14,0
14992,2,0
14993,6,0
14994,8,0
14996,9,0
15002,2,0
15003,3,0
15004,1,0
15005,1,0
6996,36,1
15009,11,0
628,68,3
15010,25,0
6084,2,0
15012,2,0
15013,2,0
15014,2,0
15015,3,0
15016,1,0
15017,1,0
15023,2,0
12097,54,0
12632,29,0
12631,39,0
14227,45,0
12630,31,0
12103,9,0
15024,4,0
15025,19,0
15026,7,0
15027,18,1
15028,3,0
15029,2,0
15030,2,0
15031,10,0
15032,11,0
15033,5,0
15034,2,0
5029,43,0
15043,12,0
15045,3,0
15046,8,0
780,11,0
786,16,0
15047,3,0
15048,10,0
15049,9,0
15050,40,0
15051,17,0
15052,2,0
15053,7,0
15054,3,0
15055,3,0
8129,8,0
594,121,1
598,29,0
15056,3,0
15057,4,0
15058,6,0
15059,4,0
15060,1,0
15061,5,0
14244,5,0
15065,9,0
15066,4,0
2819,6,0
15067,2,0
15068,11,0
15069,1,0
15070,4,0
14245,2,0
15071,4,0
15072,5,1
2821,8,0
15073,5,0
15074,14,0
15075,6,0
15076,9,1
15077,5,0
15078,17,0
15079,5,0
15080,14,0
15081,5,0
15082,10,0
15083,3,0
15084,15,0
3129,21,0
15085,2,0
15086,3,0
15087,26,0
15088,6,0
15089,4,0
9659,6,1
9662,9,0
15090,1,0
15091,2,0
15092,1,0
15093,4,0
8697,21,0
15097,14,0
15098,17,0
15099,11,0
15109,3,0
15110,2,0
9551,6,0
15111,3,0
4332,4,0
15112,4,0
15113,2,0
15114,3,0
15115,4,0
15116,2,0
15117,1,0
15118,1,0
15119,11,1
15120,1,0
12039,20,1
2938,36,0
15124,13,1
15125,2,0
15128,17,0
15129,2,0
15130,6,0
15131,1,0
15137,4,0
15138,2,0
15139,31,0
15143,4,0
15144,6,0
15145,1,0
15149,6,0
15150,3,0
15151,4,0
15152,5,0
15153,7,0
15154,2,0
15158,2,0
15159,2,0
15160,1,0
15163,1,0
1063,4,0
15164,3,0
15165,1,0
15166,2,0
15167,2,0
15168,3,0
15171,1,0
15172,1,0
15173,1,0
15184,4,0
1490,8,0
15185,12,0
1489,5,0
2038,9,0
8054,42,1
12193,16,0
3227,26,1
15187,5,0
15188,3,0
15189,3,0
15190,3,0
15191,8,0
15192,11,0
15193,15,0
15194,11,0
15195,3,0
15196,3,0
15197,6,0
15198,1,0
15199,7,0
15200,1,0
15204,4,0
15205,1,0
15206,17,1
15207,2,0
15208,2,0
15209,4,0
15210,4,0
15211,3,0
15212,3,0
15213,4,0
15214,19,0
15215,1,0
15216,1,0
15236,5,0
680,15,1
15237,8,0
15238,6,0
15239,4,0
648,12,0
15240,8,0
15242,10,0
6263,2,0
6102,2,0
15243,4,0
15244,1,0
15245,6,0
11730,4,0
15258,15,0
15259,4,0
15260,3,0
15261,4,0
15262,5,0
15263,1,0
15264,6,0
15265,3,0
15266,1,0
15267,2,0
10669,39,0
15268,10,0
15269,21,0
15270,28,0
15271,2,0
15273,3,0
15277,26,0
15278,34,0
15279,8,0
15283,5,0
15284,3,0
15285,1,0
15286,1,0
15287,1,0
15289,1,0
15290,1,0
15292,6,0
15293,2,0
15296,1,0
15297,2,0
15298,1,0
15299,2,0
15301,23,0
15302,12,0
15303,19,1
11603,30,0
8516,15,0
15304,3,0
15305,8,0
15306,7,0
15307,2,0
15308,3,0
15309,1,0
15310,1,0
15312,3,0
11769,2,0
15313,2,0
15314,12,0
15315,10,0
15316,3,0
15317,4,0
15318,9,0
15319,3,0
15320,6,0
15148,10,0
15331,1,0
15332,1,0
15333,1,0
15334,1,0
15335,1,0
15381,1,0
15366,1,0
15387,2,0
15378,5,0
15380,1,0
15388,1,0
15382,1,0
15384,1,0
15389,1,0
15390,1,0
15391,3,0
15392,2,0
15393,2,0
9198,1,0
15394,2,0
15395,1,0
15399,2,0
15400,1,0
15403,2,0
15404,7,0
15405,4,0
15409,3,1
15412,2,0
15413,5,1
15414,1,0
15415,1,0
15417,1,0
15419,1,1
15420,2,0
15421,1,0
15422,1,0
15423,2,0
15424,1,0
15426,8,0
15430,17,0
15431,36,2
3329,10,0
3331,3,0
15437,12,0
15438,17,0
11434,53,2
15439,16,0
15440,18,0
15441,2,0
15442,1,0
15443,7,0
8166,2,0
15444,1,0
15448,3,0
15449,2,0
15452,1,1
15454,10,0
15458,4,0
15459,1,0
15461,3,0
15462,20,0
15463,6,0
15464,12,0
15465,29,0
15466,38,0
15467,5,0
14476,10,0
10181,72,0
15468,5,0
15469,1,0
15470,1,0
15471,7,0
15472,4,0
15473,1,0
15474,1,0
4257,3,0
4256,3,0
15482,16,0
11716,12,1
15485,11,0
10583,42,1
15486,1,0
15487,1,0
15488,2,0
15489,1,0
15496,6,0
15499,19,0
9746,22,0
8955,2,0
15504,1,0
15505,1,0
15506,1,0
15507,7,0
13637,1,0
14669,6,0
15347,9,0
15514,2,0
15515,4,0
15516,3,1
15517,1,0
15518,4,0
15519,7,0
15520,4,0
15521,3,0
9826,48,0
15526,6,0
15527,1,0
15528,6,0
15535,12,0
15536,20,0
15537,8,0
15538,11,0
2604,11,0
15542,4,1
15543,2,0
15544,5,0
15545,2,0
15546,2,0
15547,2,0
15548,3,0
15549,1,0
15550,1,0
15552,7,0
15553,31,0
15554,1,0
12694,17,0
12650,17,1
15564,6,0
15570,10,1
15571,5,0
15572,2,0
15573,2,0
15574,9,0
15575,16,0
15576,15,0
15577,28,0
15582,3,0
15583,5,0
2935,17,0
15584,4,0
7542,3,0
15585,3,0
12802,52,0
15586,1,0
15587,16,0
15588,5,0
15590,85,1
15591,12,0
15592,12,0
10349,28,1
15595,10,0
12891,2,0
15596,9,0
15597,1,0
1567,4,0
15601,9,0
6066,9,0
15602,10,0
15603,4,0
15605,13,0
15606,17,0
15609,6,0
15610,4,0
5959,12,0
8508,8,0
15611,2,0
15614,6,0
15615,11,0
15616,2,0
15618,1,0
15619,5,0
15620,1,0
15621,3,0
15622,2,0
15623,7,0
15624,17,0
15625,1,0
15626,8,0
15627,7,0
15628,5,0
15629,4,0
15630,8,2
15631,1,0
15632,4,0
15633,8,1
15634,8,0
15635,8,0
15636,6,0
15637,2,0
15638,4,0
15639,17,0
15640,6,0
10833,14,0
15641,37,1
15642,3,0
15643,2,0
15644,1,0
8499,13,0
15645,5,0
15646,9,0
15663,8,0
15658,4,0
15668,45,0
15669,16,0
15670,1,0
10415,9,0
15671,10,0
15672,5,0
15689,2,0
15690,1,0
15691,5,0
15696,6,0
15697,1,0
15702,5,0
15703,14,1
15707,3,0
15713,4,0
15715,2,0
15721,9,0
15731,3,0
15732,1,0
15733,7,1
15717,9,0
880,27,1
883,26,0
15734,4,0
15735,34,1
15736,16,0
15739,2,0
15745,2,0
15746,7,1
15751,3,0
15752,4,0
15763,3,0
15764,2,0
15765,2,0
15769,1,0
15770,7,0
6706,66,1
313,13,0
314,19,0
15771,9,0
15772,6,0
15773,15,0
15787,3,0
15788,3,0
15793,4,0
15794,3,0
15795,15,0
15796,5,0
15797,9,1
15798,8,0
15805,5,2
15806,6,1
14853,20,1
15811,2,1
9092,1,0
15812,1,0
777,17,0
15825,12,0
10988,22,0
15826,9,1
15827,31,2
15828,6,0
3833,16,0
15829,12,0
15830,11,0
15832,7,0
15839,12,0
15840,6,0
15842,9,0
15843,2,0
15844,7,0
15845,2,0
15846,14,0
15849,2,0
13499,26,1
1684,41,0
15850,5,0
15854,1,0
15855,1,0
15856,4,0
15861,10,0
15862,2,0
15863,4,0
15864,3,0
15871,3,0
15872,2,0
15865,1,0
15873,2,0
15874,6,0
15875,1,0
15876,3,0
15877,1,0
15878,2,0
15879,3,0
15880,1,0
15881,1,0
15882,1,0
15883,2,0
15889,1,0
15890,1,0
2589,5,0
15891,18,0
4695,28,0
1023,22,0
15896,5,0
15897,2,0
15901,1,0
15902,3,0
15903,3,0
15906,27,1
256,50,1
257,92,2
10112,45,0
15911,12,0
15913,3,0
15914,3,0
15917,2,0
15918,1,0
15921,11,0
15922,35,2
15923,13,0
15222,10,0
15926,7,0
15927,4,0
3798,25,0
15935,10,0
15936,29,0
15937,9,0
15940,25,1
15941,7,1
15942,2,0
15943,2,0
7679,1,0
15944,3,0
5926,21,1
15951,17,0
15952,13,0
7294,58,1
14807,5,1
6994,36,0
7295,25,0
15970,1,0
15971,11,0
15972,7,0
15973,3,0
15976,3,0
15987,2,0
15988,1,0
15989,1,0
15990,3,0
15992,9,0
15994,12,0
15998,9,1
16000,2,0
16001,2,0
16005,9,0
16006,9,0
16007,3,0
10092,24,0
12777,15,0
13590,12,0
16010,5,0
11800,14,0
4880,39,2
11308,16,1
16019,16,0
16020,6,0
16021,5,0
16022,4,0
994,3,0
16023,5,0
10811,10,0
16029,1,0
4343,28,1
4338,5,0
16035,1,0
6781,21,0
16074,9,1
16078,10,0
16079,10,0
16080,19,1
16081,2,0
16082,3,0
16083,7,1
16084,1,0
16085,2,0
16086,4,1
16087,2,0
16088,4,0
16089,2,1
16090,1,0
15760,5,0
16091,2,0
16092,2,0
16093,6,1
16094,4,0
16095,2,0
16096,3,0
16097,4,0
16098,13,0
16099,2,0
16100,4,0
16101,4,0
16102,1,0
16103,1,0
16104,2,0
16105,1,0
16106,3,0
16107,4,0
16109,5,0
16111,19,0
5628,19,0
4882,31,2
16116,15,0
16119,6,0
3472,28,0
16122,19,0
16124,2,0
16125,3,0
16126,2,0
5503,37,0
16128,15,0
16129,8,1
16130,3,0
7645,7,0
16140,20,1
16141,2,0
16142,5,0
3050,20,0
16143,8,0
9740,45,0
16145,7,0
16036,33,1
16146,5,0
16147,4,0
16148,6,0
16151,1,0
16152,8,0
4202,16,0
16160,4,0
16162,3,0
16163,5,0
16164,1,0
16165,2,0
16166,5,1
16167,1,0
16168,2,0
16169,1,0
16170,3,0
16171,1,0
16172,2,0
16173,1,0
16174,1,0
16175,9,0
177,28,0
180,30,0
16177,35,0
16178,11,0
6078,10,1
16184,3,0
16185,1,0
16186,1,0
16189,4,1
16190,1,0
16191,1,0
16193,5,0
16196,4,1
16197,1,0
16204,2,0
16208,6,0
16209,3,1
1805,30,0
5000,18,2
16210,11,0
16216,4,0
16217,9,0
16218,4,0
16219,2,0
16220,1,0
16221,3,0
16222,18,0
16224,5,0
16225,10,0
16227,10,0
16228,17,1
16229,14,0
16233,1,0
16234,4,0
4113,14,0
16235,6,0
16236,1,0
16237,20,0
16242,9,0
16243,4,0
16244,6,0
16246,3,0
16247,16,0
14518,12,0
16257,20,0
16258,2,0
7893,14,0
3861,44,0
16260,1,0
16261,3,0
16262,5,0
16263,4,0
16264,2,0
16265,2,0
16266,3,0
16267,3,0
16268,2,0
16269,3,1
16270,6,0
16271,1,0
16272,4,0
16275,7,1
16276,2,0
16279,6,1
16280,12,0
16281,13,0
16282,7,0
15604,40,1
5333,26,0
16283,10,0
9108,35,0
16285,10,0
16286,11,0
13351,12,0
16292,3,0
16293,2,0
16294,7,0
16295,16,0
16296,13,0
16297,5,0
16301,14,0
15480,15,1
16303,33,2
16306,5,0
16307,3,0
16308,3,1
5421,13,0
16313,24,0
16314,4,0
16315,7,0
16316,14,0
16317,4,0
16318,7,0
16319,3,0
12231,30,0
16323,4,0
16325,20,0
2373,15,0
16326,27,0
14520,18,1
16327,16,0
16328,3,0
16329,3,0
15868,7,1
16330,9,0
16331,1,0
16332,9,0
16333,1,0
16334,7,1
3487,10,0
16335,6,0
16336,13,0
16337,8,0
6074,17,0
16338,7,0
16339,5,0
16340,10,0
16341,1,0
16342,2,0
16343,6,0
2936,12,1
16344,3,0
16345,2,0
16346,2,0
16347,1,0
16348,1,0
16349,13,0
16350,1,0
16351,14,0
16352,21,1
9050,30,1
16353,10,1
16354,13,1
16355,24,0
16356,2,0
16357,5,0
16358,5,0
16359,4,2
16363,37,0
16366,18,0
16373,6,0
16374,13,0
16375,13,0
16376,5,0
16377,2,0
16378,4,0
16379,4,0
16380,9,1
16381,1,0
16382,2,0
16383,3,1
16384,2,0
16387,9,0
16388,6,0
16389,5,0
16390,11,0
16393,19,0
16394,2,0
15652,14,0
13540,29,1
11392,13,0
16404,22,0
10168,23,1
1363,24,0
10167,28,1
1362,25,0
16405,11,0
16399,5,0
12828,36,0
16407,46,0
16408,9,0
7164,25,0
16409,14,1
16410,15,0
471,26,0
7166,14,0
16411,4,0
16412,10,0
1252,2,0
16413,3,0
16414,8,0
14129,9,0
16415,3,0
16416,6,0
16420,1,0
16422,1,0
16426,5,0
16427,8,0
16428,2,0
16429,5,0
10614,6,1
12804,67,0
16441,24,1
16442,27,0
16440,8,0
3488,20,1
16443,3,0
3544,16,0
3505,22,0
3545,20,0
16448,30,1
16449,17,0
16465,7,0
16466,4,0
12112,21,0
16470,5,0
16471,2,0
16472,4,0
16473,2,0
16474,1,0
16475,1,0
16476,1,0
16477,6,0
2554,2,0
16481,3,0
2557,2,0
16489,1,0
16493,1,0
16495,20,0
12243,11,0
16496,12,0
16497,3,0
16507,1,0
16508,1,0
16509,10,0
5874,11,1
16510,8,0
16511,3,0
7426,34,0
16514,12,0
16515,14,0
8797,32,0
6630,84,3
16516,11,0
16517,19,1
16518,3,0
16024,25,1
16520,5,0
16521,7,1
16523,1,0
16524,3,0
16525,20,0
16528,13,0
16531,9,0
16532,5,0
16537,11,0
16538,2,0
16541,40,1
16542,2,0
16543,1,0
16546,2,0
16547,2,0
16548,1,0
16549,1,0
2236,1,0
16550,2,0
16553,5,0
16554,1,0
16555,5,0
16556,6,0
16557,2,0
16558,9,0
16559,1,0
1135,5,0
16560,3,0
16561,9,1
3301,27,0
12198,3,0
16562,4,0
16568,1,0
16570,11,0
16571,2,0
16572,6,0
16552,9,0
16573,8,0
7302,27,0
7276,12,0
16577,6,0
16578,2,0
4453,7,0
16579,4,0
16582,20,0
16583,29,0
1799,18,0
16585,5,0
16586,7,0
14643,8,0
9278,34,0
15999,19,0
16589,7,0
6431,9,0
7271,2,0
16607,6,1
16611,5,0
16612,6,0
4949,4,0
16619,3,0
16620,3,0
16621,2,0
16622,4,0
16623,1,0
16624,3,0
16625,1,0
16626,5,0
16627,4,0
16637,2,0
16638,2,0
16639,1,0
16640,1,0
16641,2,0
14248,4,0
14311,15,0
4726,10,0
16643,14,0
2202,8,0
2794,4,0
16653,16,0
16646,7,0
16654,10,0
16655,15,1
12276,22,0
12818,1,0
16649,8,0
16659,2,0
16644,1,0
16664,26,0
16665,10,0
16666,6,0
16667,4,0
16658,41,0
16669,11,0
2194,11,0
11391,41,0
16671,14,0
16672,9,0
16673,2,0
16687,9,0
16688,1,0
16689,18,0
7905,21,0
8991,17,2
16695,23,2
16696,5,0
16697,4,1
16698,8,0
16699,3,0
16700,3,0
16701,1,0
16702,2,0
3914,12,0
16705,8,0
16708,1,0
16025,16,0
16709,10,1
16712,11,0
16713,2,0
16729,4,0
16730,7,0
16734,8,0
16735,2,0
16736,11,0
16733,1,0
16737,2,0
12776,3,0
16738,31,0
16741,3,0
1276,19,0
16748,4,0
16749,2,0
6202,76,4
2068,16,0
16768,6,0
16770,3,0
5963,9,0
16777,9,1
16778,6,0
16775,2,0
4452,4,0
16782,16,0
16783,9,1
16786,12,0
4586,33,2
16788,1,0
16789,1,0
16790,4,0
9049,6,0
16791,1,0
16792,4,0
16793,8,1
16794,3,0
10134,10,0
16795,5,0
16796,1,0
16797,2,0
16798,8,0
16799,2,0
16800,1,0
16801,3,0
16802,2,0
16803,6,0
16804,7,0
8839,5,0
10611,12,0
16805,6,0
16806,8,0
10026,10,0
16808,2,0
16809,9,1
16810,6,0
16811,1,0
16812,2,0
16813,1,0
16814,4,0
16815,5,0
16816,4,0
16817,2,0
16818,1,0
16819,3,0
16820,14,0
16821,1,0
16822,1,0
16825,2,1
16826,1,0
1455,35,0
16828,13,2
16829,10,0
16830,2,0
16831,14,0
16832,3,0
16833,2,0
2117,25,0
16835,3,0
2446,8,1
16836,8,1
4288,6,0
16838,3,0
13014,14,0
8133,10,0
16839,3,0
16845,1,1
16846,1,0
1538,29,0
16849,18,0
16850,7,0
16851,2,0
16852,4,0
16857,2,0
16858,3,1
16859,1,0
16860,3,0
16861,1,0
16862,2,0
4861,16,0
16863,8,0
16864,2,0
16865,3,0
16866,31,0
16867,32,0
16868,9,0
16869,5,0
15064,10,0
16870,15,0
4868,27,0
7041,41,0
16871,2,0
16872,4,0
16873,2,0
16874,10,0
16875,1,0
16876,5,0
16877,1,0
16878,2,0
15478,3,0
16879,2,0
16880,8,0
7878,27,0
16881,22,0
5414,70,0
1115,15,0
16887,2,0
16888,2,0
16892,1,0
16893,1,0
16900,4,0
16901,1,0
16902,1,0
16906,1,0
16907,5,0
16908,9,0
16916,3,0
16912,5,1
16910,6,0
16917,5,0
16918,4,0
16911,4,0
16922,20,0
16255,4,0
16923,1,0
16924,1,0
16925,2,0
16929,1,0
16930,23,0
16931,12,0
16932,20,1
9954,21,0
16935,9,0
16936,16,1
16937,1,0
16940,4,0
16941,16,0
16942,24,0
5852,7,0
16943,3,0
16944,3,0
15142,4,0
16947,2,0
16948,2,0
16956,11,1
16957,1,0
16958,5,0
767,46,0
16959,24,0
16966,2,0
16967,1,0
16969,6,0
10771,6,1
5392,6,0
16970,1,0
16971,3,0
14295,59,2
16974,4,0
16975,5,0
16977,2,0
16978,5,0
16979,12,0
9898,3,0
16980,6,0
16981,4,0
16982,10,0
16983,4,0
16984,1,0
16985,1,0
16990,2,0
16991,10,1
16997,12,0
16998,8,0
16999,8,0
17000,5,2
17001,7,1
17002,9,1
17005,1,0
17006,1,0
17007,1,0
17008,2,0
17016,11,0
17017,4,0
10480,24,0
17020,7,0
17021,11,0
4286,8,0
13373,13,1
17024,11,0
17025,11,0
17026,8,1
17037,6,0
17038,13,0
17039,8,0
17048,5,0
17049,3,0
17050,1,0
2455,2,0
17053,2,0
17054,3,0
17055,10,0
17056,3,0
17057,4,0
17060,2,0
17061,3,0
17062,2,0
16656,16,0
17063,27,0
17064,6,0
17065,9,0
4076,43,0
17066,5,0
17067,2,0
6920,3,0
17070,2,0
17071,5,0
17072,8,0
17073,1,0
17074,6,0
17075,3,0
17076,3,0
17077,4,0
17078,2,0
17079,2,0
17080,5,0
17081,2,0
17082,6,0
17083,5,0
17084,1,0
17085,3,0
215,12,1
17090,11,0
596,41,0
17096,9,0
17097,4,0
17100,2,0
17101,9,0
12763,5,0
12764,8,0
17109,9,1
9844,2,0
17110,6,0
103,11,0
17112,16,0
17113,14,0
17114,10,0
17115,2,0
2257,62,1
14048,11,1
17116,2,0
17121,22,0
17122,20,0
17157,1,0
17158,2,0
17159,1,0
17160,2,0
17161,1,0
17162,4,0
17163,1,0
4701,5,0
17175,4,0
8425,14,0
8426,12,0
17176,12,0
17168,6,0
17177,1,0
17178,1,0
17179,20,1
17169,5,0
2429,6,0
17180,1,0
17181,1,0
17182,1,0
17184,15,0
17186,15,0
17188,3,2
17189,3,0
8965,29,0
17190,1,0
17191,3,0
17192,2,0
17194,13,0
17204,7,0
17205,1,0
17206,7,0
17207,2,0
17208,6,0
17216,24,0
17219,1,0
17220,3,0
17221,5,0
17222,6,0
17223,2,0
15221,12,1
17224,7,0
17225,5,0
17232,1,0
17233,1,0
17237,2,0
14859,19,0
17240,5,0
17241,13,1
7167,8,0
17243,7,0
17244,6,0
17245,10,4
4749,31,1
13820,21,1
3080,22,0
17249,2,0
17255,1,0
17256,6,0
17257,7,0
17258,5,0
17259,3,0
17260,2,0
17261,3,1
17262,3,0
11037,17,2
7608,36,1
17267,15,0
14846,26,0
17270,29,0
17271,3,0
17272,5,0
17273,9,0
17274,3,0
17278,34,1
17279,40,0
17280,9,1
17281,5,0
8372,20,1
5351,2,0
17294,2,0
17295,3,0
17296,3,1
17297,7,0
5347,2,0
17298,1,0
5348,1,0
17299,4,0
17300,1,0
5350,1,0
17301,2,0
17302,1,0
17303,1,0
17304,1,0
17305,1,0
17306,1,0
17307,1,0
17308,1,0
17309,1,0
17310,2,0
17311,2,0
17312,1,0
17313,1,0
17314,1,0
17315,2,0
17316,2,0
17317,2,0
17318,1,0
17319,2,0
17320,1,0
17321,1,0
17322,1,0
17323,3,0
17324,1,0
17325,2,0
17326,1,0
17327,1,0
17328,3,0
17329,2,0
17330,2,0
17331,7,0
17332,1,0
17333,1,0
17334,1,0
17335,1,0
17336,1,0
17337,1,0
17338,5,0
17339,3,0
17340,2,0
17341,1,0
17342,1,0
17343,1,0
17344,4,0
17345,4,1
17346,2,0
17347,3,0
10610,8,0
10607,1,0
17348,2,0
17349,1,0
17350,2,0
17351,1,0
17352,3,0
17353,1,0
17354,1,0
17355,2,0
17356,1,0
17357,1,0
17358,4,0
17359,4,0
17360,4,0
17362,5,0
17363,4,0
17364,3,0
17365,2,0
17366,7,0
17367,13,0
17373,18,0
17374,9,0
17377,16,1
8416,15,0
8417,7,0
17380,2,0
17381,3,0
17382,1,0
17383,1,0
14164,4,0
17384,10,0
17386,8,0
17387,13,0
17390,7,0
17393,8,0
17399,3,0
5895,44,1
5972,16,0
17403,7,0
5969,24,0
17417,1,0
17418,13,1
17419,3,0
17420,14,0
